model_id,algorithm_id,mean_test_accuracy,mean_test_precision_micro,mean_test_precision_macro,mean_test_precision_weighted,mean_test_recall_micro,mean_test_recall_macro,mean_test_recall_weighted,mean_test_roc_auc_ovo_weighted,geometric_mean_score_micro,geometric_mean_score_macro,geometric_mean_score_weighted,matthews_corrcoef,f5_micro,f5_macro,f5_weighted,f1_micro,f1_macro,f1_weighted,f2_micro,f2_macro,f2_weighted,log_loss
2905,10,0.9126491647,0.9126491647,0.7908899617,0.9017092053,0.9126491647,0.6803818182,0.9126491647,0.9031151515,0.9178997613,0.6833151515,0.6417863018,0.4799509728,0.9178997613,0.7706030019,0.9051521447,0.9178997613,0.7261887393,0.9071823169,0.9178997613,0.6971386584,0.912791843,0.7128042973
2906,10,0.908353222,0.908353222,0.7751421864,0.895764595,0.908353222,0.6639393939,0.908353222,0.9021818182,0.922673031,0.7080484848,0.6747362159,0.5213331405,0.922673031,0.7899883553,0.9124881535,0.922673031,0.7500706951,0.914147011,0.922673031,0.7221001946,0.918588915,0.7255201588
2907,10,0.9131264916,0.9131264916,0.7856752505,0.9020617241,0.9131264916,0.6886727273,0.9131264916,0.9020727273,0.9183770883,0.6855878788,0.6448565139,0.4840448112,0.9183770883,0.7726208041,0.9058804717,0.9183770883,0.7285037525,0.9078646947,0.9183770883,0.6994709495,0.9133625894,0.7203489625
2908,10,0.9093078759,0.9093078759,0.7776352972,0.8970473839,0.9093078759,0.6684848485,0.9093078759,0.9020606061,0.9217183771,0.7014969697,0.6660334303,0.5121032568,0.9217183771,0.786197407,0.910870673,0.9217183771,0.744360119,0.9125709598,0.9217183771,0.7156708143,0.9173317938,0.7288731829
2909,10,0.9136038186,0.9136038186,0.7925447793,0.9028164026,0.9136038186,0.6849272727,0.9136038186,0.9020848485,0.9217183771,0.7014969697,0.6660334303,0.5121032568,0.9217183771,0.786197407,0.910870673,0.9217183771,0.744360119,0.9125709598,0.9217183771,0.7156708143,0.9173317938,0.7225771714
2910,10,0.9093078759,0.9093078759,0.7793439632,0.8973848263,0.9093078759,0.6684848485,0.9093078759,0.9016363636,0.9245823389,0.7171393939,0.686481125,0.5367173535,0.9245823389,0.7971414215,0.915221546,0.9245823389,0.7587137426,0.9167520425,0.9245823389,0.7311986859,0.9208242018,0.7373315787
2911,10,0.9131264916,0.9131264916,0.7914679366,0.9019039035,0.9131264916,0.6806484848,0.9131264916,0.9030909091,0.9217183771,0.7035030303,0.6688038398,0.5135299024,0.9217183771,0.7863105288,0.911101702,0.9217183771,0.7456801601,0.9128306186,0.9217183771,0.7175246508,0.9174658513,0.7297266494
2912,10,0.9102625298,0.9102625298,0.7805407394,0.898737051,0.9102625298,0.6750363636,0.9102625298,0.9030363636,0.9250596659,0.7194121212,0.6893931299,0.5405187489,0.9250596659,0.7988890209,0.9158969876,0.9250596659,0.7608463139,0.9173976374,0.9250596659,0.7334624267,0.9213807809,0.7387999837
2913,10,0.9140811456,0.9140811456,0.7963175687,0.9033083132,0.9140811456,0.6831878788,0.9140811456,0.9045151515,0.9217183771,0.7014969697,0.6660334303,0.5121032568,0.9217183771,0.786197407,0.910870673,0.9217183771,0.744360119,0.9125709598,0.9217183771,0.7156708143,0.9173317938,0.7327951388
2914,10,0.9126491647,0.9126491647,0.7897488005,0.9022087219,0.9126491647,0.6843939394,0.9126491647,0.9042484848,0.9245823389,0.7191454545,0.6891776776,0.5380678464,0.9245823389,0.7971578662,0.9154346482,0.9245823389,0.7599289237,0.9169902506,0.9245823389,0.7330064495,0.9209484157,0.7471343878
2915,10,0.9126491647,0.9126491647,0.789464436,0.9011088419,0.9126491647,0.6783757576,0.9126491647,0.9047272727,0.9221957041,0.703769697,0.6690155946,0.5160302752,0.9221957041,0.7880624553,0.9115689239,0.9221957041,0.746576781,0.9132334998,0.9221957041,0.7179672169,0.9178951397,0.7409274942
2916,10,0.9126491647,0.9126491647,0.7881584008,0.9025709274,0.9126491647,0.6884060606,0.9126491647,0.904569697,0.923150358,0.7103212121,0.677687228,0.5252065434,0.923150358,0.7918015413,0.9131763552,0.923150358,0.7522485631,0.9148017071,0.923150358,0.7243813724,0.9191490877,0.7470475233
2917,10,0.9121718377,0.9121718377,0.7891585733,0.9006619355,0.9121718377,0.6761030303,0.9121718377,0.9042363636,0.9221957041,0.703769697,0.6690155946,0.5160302752,0.9221957041,0.7880624553,0.9115689239,0.9221957041,0.746576781,0.9132334998,0.9221957041,0.7179672169,0.9178951397,0.7430345682
2918,10,0.9112171838,0.9112171838,0.7832234364,0.9007453117,0.9112171838,0.6835939394,0.9112171838,0.9043030303,0.9245823389,0.7191454545,0.6891776776,0.5380678464,0.9245823389,0.7971578662,0.9154346482,0.9245823389,0.7599289237,0.9169902506,0.9245823389,0.7330064495,0.9209484157,0.7551059429
2919,10,0.9112171838,0.9112171838,0.7853409074,0.8998037524,0.9112171838,0.675569697,0.9112171838,0.9036181818,0.9221957041,0.703769697,0.6690155946,0.5160302752,0.9221957041,0.7880624553,0.9115689239,0.9221957041,0.746576781,0.9132334998,0.9221957041,0.7179672169,0.9178951397,0.7476376975
2920,10,0.9102625298,0.9102625298,0.7799592125,0.8996416237,0.9102625298,0.6810545455,0.9102625298,0.9036787879,0.9245823389,0.7211515152,0.6918637205,0.5394318652,0.9245823389,0.7971768905,0.9156486385,0.9245823389,0.7611305472,0.9172255935,0.9245823389,0.7348064365,0.9210708882,0.7627658125
2921,10,0.9116945107,0.9116945107,0.7849549943,0.900820065,0.9116945107,0.6818545455,0.9116945107,0.9035333333,0.923150358,0.7063090909,0.6721996703,0.5224610849,0.923150358,0.7916795813,0.9127345137,0.923150358,0.7496862683,0.9142981195,0.923150358,0.720704175,0.9188873247,0.7542989255
2922,10,0.9107398568,0.9107398568,0.7830085021,0.9003120453,0.9107398568,0.6813212121,0.9107398568,0.9037212121,0.9250596659,0.7214181818,0.6920797201,0.5418554131,0.9250596659,0.7988904338,0.916107274,0.9250596659,0.76204704,0.9176329084,0.9250596659,0.7352639214,0.9215036683,0.7618205777
2923,10,0.9121718377,0.9121718377,0.7902902832,0.9016090107,0.9121718377,0.6801151515,0.9121718377,0.9034666667,0.923627685,0.7065757576,0.6724118991,0.5250109636,0.923627685,0.7934677744,0.913209104,0.923627685,0.7505952381,0.9147033754,0.923627685,0.7211495714,0.9193170924,0.7565323689
2924,10,0.9112171838,0.9112171838,0.7853058796,0.9008232653,0.9112171838,0.6815878788,0.9112171838,0.9034787879,0.9255369928,0.7236909091,0.6949724386,0.5456259444,0.9255369928,0.8006075571,0.916776911,0.9255369928,0.7641542112,0.9182733708,0.9255369928,0.7375170868,0.9220580336,0.7680626788
2925,10,0.9121718377,0.9121718377,0.7896360695,0.9018118552,0.9121718377,0.6821212121,0.9121718377,0.9036606061,0.9245823389,0.7111212121,0.6783271524,0.5327540101,0.9245823389,0.7971083164,0.9145877168,0.9245823389,0.7549845445,0.9160197423,0.9245823389,0.7257282785,0.9204410166,0.7608253427
2926,10,0.9112171838,0.9112171838,0.7853058796,0.9008232653,0.9112171838,0.6815878788,0.9112171838,0.9024424242,0.9255369928,0.7236909091,0.6949724386,0.5456259444,0.9255369928,0.8006075571,0.916776911,0.9255369928,0.7641542112,0.9182733708,0.9255369928,0.7375170868,0.9220580336,0.7729285966
2927,11,0.9002386635,0.9002386635,0.7500610257,0.8686056546,0.9002386635,0.5270060606,0.9002386635,0.891,0.9040572792,0.5431818182,0.4059746165,0.2792880936,0.9040572792,0.620979899,0.8579995612,0.9040572792,0.5540613096,0.8661536209,0.9040572792,0.5423414975,0.8872992126,0.821631945
2928,11,0.9002386635,0.9002386635,0.7500610257,0.8686056546,0.9002386635,0.5270060606,0.9002386635,0.8911030303,0.9040572792,0.5431818182,0.4059746165,0.2792880936,0.9040572792,0.620979899,0.8579995612,0.9040572792,0.5540613096,0.8661536209,0.9040572792,0.5423414975,0.8872992126,0.8177508149
2929,11,0.9002386635,0.9002386635,0.7500610257,0.8686056546,0.9002386635,0.5270060606,0.9002386635,0.8912363636,0.9040572792,0.5431818182,0.4059746165,0.2792880936,0.9040572792,0.620979899,0.8579995612,0.9040572792,0.5540613096,0.8661536209,0.9040572792,0.5423414975,0.8872992126,0.8140280562
2930,11,0.9002386635,0.9002386635,0.7500610257,0.8686056546,0.9002386635,0.5270060606,0.9002386635,0.8914060606,0.9040572792,0.5431818182,0.4059746165,0.2792880936,0.9040572792,0.620979899,0.8579995612,0.9040572792,0.5540613096,0.8661536209,0.9040572792,0.5423414975,0.8872992126,0.8102526963
2931,11,0.8997613365,0.8997613365,0.735752979,0.8655653391,0.8997613365,0.5267393939,0.8997613365,0.8913333333,0.9040572792,0.5431818182,0.4059746165,0.2792880936,0.9040572792,0.620979899,0.8579995612,0.9040572792,0.5540613096,0.8661536209,0.9040572792,0.5423414975,0.8872992126,0.8065987255
2932,11,0.9002386635,0.9002386635,0.7500610257,0.8686056546,0.9002386635,0.5270060606,0.9002386635,0.8913333333,0.9040572792,0.5431818182,0.4059746165,0.2792880936,0.9040572792,0.620979899,0.8579995612,0.9040572792,0.5540613096,0.8661536209,0.9040572792,0.5423414975,0.8872992126,0.8030054308
2933,11,0.8997613365,0.8997613365,0.735752979,0.8655653391,0.8997613365,0.5267393939,0.8997613365,0.8917090909,0.9040572792,0.5431818182,0.4059746165,0.2792880936,0.9040572792,0.620979899,0.8579995612,0.9040572792,0.5540613096,0.8661536209,0.9040572792,0.5423414975,0.8872992126,0.799399093
2934,11,0.8997613365,0.8997613365,0.735752979,0.8655653391,0.8997613365,0.5267393939,0.8997613365,0.8917212121,0.9040572792,0.5431818182,0.4059746165,0.2792880936,0.9040572792,0.620979899,0.8579995612,0.9040572792,0.5540613096,0.8661536209,0.9040572792,0.5423414975,0.8872992126,0.7958647003
2935,11,0.8997613365,0.8997613365,0.735752979,0.8655653391,0.8997613365,0.5267393939,0.8997613365,0.891769697,0.9040572792,0.5431818182,0.4059746165,0.2792880936,0.9040572792,0.620979899,0.8579995612,0.9040572792,0.5540613096,0.8661536209,0.9040572792,0.5423414975,0.8872992126,0.7924411952
2936,11,0.8997613365,0.8997613365,0.735752979,0.8655653391,0.8997613365,0.5267393939,0.8997613365,0.8916121212,0.9040572792,0.5431818182,0.4059746165,0.2792880936,0.9040572792,0.620979899,0.8579995612,0.9040572792,0.5540613096,0.8661536209,0.9040572792,0.5423414975,0.8872992126,0.7890137401
2937,11,0.8997613365,0.8997613365,0.735752979,0.8655653391,0.8997613365,0.5267393939,0.8997613365,0.8913818182,0.9040572792,0.5431818182,0.4059746165,0.2792880936,0.9040572792,0.620979899,0.8579995612,0.9040572792,0.5540613096,0.8661536209,0.9040572792,0.5423414975,0.8872992126,0.7856617069
2938,11,0.8997613365,0.8997613365,0.735752979,0.8655653391,0.8997613365,0.5267393939,0.8997613365,0.891430303,0.9040572792,0.5431818182,0.4059746165,0.2792880936,0.9040572792,0.620979899,0.8579995612,0.9040572792,0.5540613096,0.8661536209,0.9040572792,0.5423414975,0.8872992126,0.7824070963
2939,11,0.8997613365,0.8997613365,0.735752979,0.8655653391,0.8997613365,0.5267393939,0.8997613365,0.8915151515,0.9040572792,0.5431818182,0.4059746165,0.2792880936,0.9040572792,0.620979899,0.8579995612,0.9040572792,0.5540613096,0.8661536209,0.9040572792,0.5423414975,0.8872992126,0.7791205023
2940,11,0.9007159905,0.9007159905,0.8361822298,0.8873360746,0.9007159905,0.5312848485,0.9007159905,0.8917030303,0.9040572792,0.5431818182,0.4059746165,0.2792880936,0.9040572792,0.620979899,0.8579995612,0.9040572792,0.5540613096,0.8661536209,0.9040572792,0.5423414975,0.8872992126,0.7758860808
2941,11,0.9002386635,0.9002386635,0.8028246851,0.8802919412,0.9002386635,0.5310181818,0.9002386635,0.8917151515,0.9040572792,0.5431818182,0.4059746165,0.2792880936,0.9040572792,0.620979899,0.8579995612,0.9040572792,0.5540613096,0.8661536209,0.9040572792,0.5423414975,0.8872992126,0.7726795683
2942,11,0.9002386635,0.9002386635,0.8028246851,0.8802919412,0.9002386635,0.5310181818,0.9002386635,0.8916909091,0.9040572792,0.5431818182,0.4059746165,0.2792880936,0.9040572792,0.620979899,0.8579995612,0.9040572792,0.5540613096,0.8661536209,0.9040572792,0.5423414975,0.8872992126,0.769637798
2943,11,0.9002386635,0.9002386635,0.7963507906,0.8792368397,0.9002386635,0.5330242424,0.9002386635,0.8915454545,0.9040572792,0.5431818182,0.4059746165,0.2792880936,0.9040572792,0.620979899,0.8579995612,0.9040572792,0.5540613096,0.8661536209,0.9040572792,0.5423414975,0.8872992126,0.7665976152
2944,11,0.8997613365,0.8997613365,0.7863268115,0.877093679,0.8997613365,0.5327575758,0.8997613365,0.8915515152,0.9040572792,0.5431818182,0.4059746165,0.2792880936,0.9040572792,0.620979899,0.8579995612,0.9040572792,0.5540613096,0.8661536209,0.9040572792,0.5423414975,0.8872992126,0.7635997788
2945,11,0.8997613365,0.8997613365,0.7863268115,0.877093679,0.8997613365,0.5327575758,0.8997613365,0.8915575758,0.9040572792,0.5431818182,0.4059746165,0.2792880936,0.9040572792,0.620979899,0.8579995612,0.9040572792,0.5540613096,0.8661536209,0.9040572792,0.5423414975,0.8872992126,0.7606510313
2946,11,0.8997613365,0.8997613365,0.7863268115,0.877093679,0.8997613365,0.5327575758,0.8997613365,0.8914363636,0.9040572792,0.5431818182,0.4059746165,0.2792880936,0.9040572792,0.620979899,0.8579995612,0.9040572792,0.5540613096,0.8661536209,0.9040572792,0.5423414975,0.8872992126,0.7577430709
2947,11,0.8997613365,0.8997613365,0.7863268115,0.877093679,0.8997613365,0.5327575758,0.8997613365,0.8914727273,0.9040572792,0.5431818182,0.4059746165,0.2792880936,0.9040572792,0.620979899,0.8579995612,0.9040572792,0.5540613096,0.8661536209,0.9040572792,0.5423414975,0.8872992126,0.7548816448
2948,11,0.8997613365,0.8997613365,0.7863268115,0.877093679,0.8997613365,0.5327575758,0.8997613365,0.8915212121,0.9040572792,0.5431818182,0.4059746165,0.2792880936,0.9040572792,0.620979899,0.8579995612,0.9040572792,0.5540613096,0.8661536209,0.9040572792,0.5423414975,0.8872992126,0.7520813887
2949,11,0.8997613365,0.8997613365,0.7863268115,0.877093679,0.8997613365,0.5327575758,0.8997613365,0.8916181818,0.9040572792,0.5431818182,0.4059746165,0.2792880936,0.9040572792,0.620979899,0.8579995612,0.9040572792,0.5540613096,0.8661536209,0.9040572792,0.5423414975,0.8872992126,0.7493240111
2950,11,0.8997613365,0.8997613365,0.7863268115,0.877093679,0.8997613365,0.5327575758,0.8997613365,0.8916787879,0.9040572792,0.5431818182,0.4059746165,0.2792880936,0.9040572792,0.620979899,0.8579995612,0.9040572792,0.5540613096,0.8661536209,0.9040572792,0.5423414975,0.8872992126,0.7466184796
2951,11,0.8997613365,0.8997613365,0.7863268115,0.877093679,0.8997613365,0.5327575758,0.8997613365,0.8917636364,0.9040572792,0.5431818182,0.4059746165,0.2792880936,0.9040572792,0.620979899,0.8579995612,0.9040572792,0.5540613096,0.8661536209,0.9040572792,0.5423414975,0.8872992126,0.7444501454
2952,11,0.8997613365,0.8997613365,0.7758062579,0.8751901991,0.8997613365,0.5347636364,0.8997613365,0.8916909091,0.9040572792,0.5431818182,0.4059746165,0.2792880936,0.9040572792,0.620979899,0.8579995612,0.9040572792,0.5540613096,0.8661536209,0.9040572792,0.5423414975,0.8872992126,0.7417925256
2953,11,0.8992840095,0.8992840095,0.7686393052,0.8736468982,0.8992840095,0.5344969697,0.8992840095,0.8917393939,0.9040572792,0.5431818182,0.4059746165,0.2792880936,0.9040572792,0.620979899,0.8579995612,0.9040572792,0.5540613096,0.8661536209,0.9040572792,0.5423414975,0.8872992126,0.7390785679
2954,11,0.8988066826,0.8988066826,0.7632579496,0.87247843,0.8988066826,0.534230303,0.8988066826,0.8916666667,0.9040572792,0.5431818182,0.4059746165,0.2792880936,0.9040572792,0.620979899,0.8579995612,0.9040572792,0.5540613096,0.8661536209,0.9040572792,0.5423414975,0.8872992126,0.7369993956
2955,11,0.8997613365,0.8997613365,0.7761981663,0.8758917059,0.8997613365,0.5387757576,0.8997613365,0.8917030303,0.9040572792,0.5431818182,0.4059746165,0.2792880936,0.9040572792,0.620979899,0.8579995612,0.9040572792,0.5540613096,0.8661536209,0.9040572792,0.5423414975,0.8872992126,0.7343972198
2956,11,0.8997613365,0.8997613365,0.7761981663,0.8758917059,0.8997613365,0.5387757576,0.8997613365,0.8917272727,0.9040572792,0.5431818182,0.4059746165,0.2792880936,0.9040572792,0.620979899,0.8579995612,0.9040572792,0.5540613096,0.8661536209,0.9040572792,0.5423414975,0.8872992126,0.7318721674
2957,11,0.9131264916,0.9131264916,0.7742815268,0.9086675661,0.9131264916,0.7388242424,0.9131264916,0.8999757576,0.9718377088,0.9020181818,0.8993119781,0.8445132155,0.9718377088,0.9343360751,0.971021974,0.9718377088,0.9214378828,0.9711468888,0.9718377088,0.9094941179,0.9714930621,0.0762463326
2958,11,0.9136038186,0.9136038186,0.7756986243,0.90898835,0.9136038186,0.7390909091,0.9136038186,0.8996424242,0.9718377088,0.9020181818,0.8993119781,0.8445132155,0.9718377088,0.9343360751,0.971021974,0.9718377088,0.9214378828,0.9711468888,0.9718377088,0.9094941179,0.9714930621,0.0751072762
2959,11,0.9136038186,0.9136038186,0.77585998,0.9086535076,0.9136038186,0.7370848485,0.9136038186,0.899569697,0.9723150358,0.9022848485,0.8995630721,0.8470033535,0.9723150358,0.9361616463,0.9714952117,0.9723150358,0.9226043068,0.9716044596,0.9723150358,0.9100937041,0.971956196,0.0714585579
2960,11,0.9140811456,0.9140811456,0.7774908057,0.9090107889,0.9140811456,0.7373515152,0.9140811456,0.9001636364,0.9718377088,0.9000121212,0.897141518,0.8441527071,0.9718377088,0.935237467,0.9709739863,0.9718377088,0.9211010931,0.9710826997,0.9718377088,0.9081024245,0.9714549143,0.0696312501
2961,11,0.9140811456,0.9140811456,0.7772543502,0.9093370361,0.9140811456,0.7393575758,0.9140811456,0.9000606061,0.9723150358,0.9022848485,0.8995630721,0.8470033535,0.9723150358,0.9361616463,0.9714952117,0.9723150358,0.9226043068,0.9716044596,0.9723150358,0.9100937041,0.971956196,0.0681812732
2962,11,0.9136038186,0.9136038186,0.7748364938,0.9088111549,0.9136038186,0.7390909091,0.9136038186,0.8993939394,0.9727923628,0.9045575758,0.9019802779,0.84984768,0.9727923628,0.937080309,0.9720155549,0.9727923628,0.9241010054,0.9721249604,0.9727923628,0.9120813947,0.9724567415,0.0644720537
2963,11,0.9136038186,0.9136038186,0.7748364938,0.9088111549,0.9136038186,0.7390909091,0.9136038186,0.8979515152,0.9727923628,0.9045575758,0.9019802779,0.84984768,0.9727923628,0.937080309,0.9720155549,0.9727923628,0.9241010054,0.9721249604,0.9727923628,0.9120813947,0.9724567415,0.0630081711
2964,11,0.9136038186,0.9136038186,0.7748364938,0.9088111549,0.9136038186,0.7390909091,0.9136038186,0.8979212121,0.9727923628,0.9045575758,0.9019802779,0.84984768,0.9727923628,0.937080309,0.9720155549,0.9727923628,0.9241010054,0.9721249604,0.9727923628,0.9120813947,0.9724567415,0.0609115912
2965,11,0.9131264916,0.9131264916,0.7730007085,0.9087760914,0.9131264916,0.740830303,0.9131264916,0.8978909091,0.9732696897,0.9048242424,0.9022317498,0.8523500008,0.9732696897,0.9389156498,0.9724906682,0.9732696897,0.9252731238,0.9725836161,0.9732696897,0.9126831099,0.9729202778,0.0585054254
2966,11,0.9131264916,0.9131264916,0.7730007085,0.9087760914,0.9131264916,0.740830303,0.9131264916,0.8976545455,0.9732696897,0.9048242424,0.9022317498,0.8523500008,0.9732696897,0.9389156498,0.9724906682,0.9732696897,0.9252731238,0.9725836161,0.9732696897,0.9126831099,0.9729202778,0.0575388134
2967,11,0.9136038186,0.9136038186,0.7747007415,0.9091538732,0.9136038186,0.7410969697,0.9136038186,0.8978545455,0.9742243437,0.909369697,0.9070540891,0.85800813,0.9742243437,0.9407280655,0.9735267523,0.9742243437,0.9282486922,0.9736212045,0.9742243437,0.9166506581,0.9739198309,0.046939006
2968,11,0.9140811456,0.9140811456,0.7771185979,0.9096797544,0.9140811456,0.7413636364,0.9140811456,0.8972424242,0.9742243437,0.909369697,0.9070540891,0.85800813,0.9742243437,0.9407280655,0.9735267523,0.9742243437,0.9282486922,0.9736212045,0.9742243437,0.9166506581,0.9739198309,0.0446161478
2969,11,0.9136038186,0.9136038186,0.7758979377,0.9090213257,0.9136038186,0.7390909091,0.9136038186,0.8975212121,0.9732696897,0.906830303,0.9043931702,0.8526857511,0.9732696897,0.9379935229,0.9725350305,0.9732696897,0.9255912364,0.9726442121,0.9732696897,0.9140655062,0.9729565531,0.0424836606
2970,11,0.9131264916,0.9131264916,0.7747246034,0.9083819231,0.9131264916,0.7368181818,0.9131264916,0.8970969697,0.9737470167,0.9070969697,0.9046450595,0.8551821446,0.9737470167,0.939824543,0.9730091357,0.9737470167,0.9267641281,0.9731030319,0.9737470167,0.9146686715,0.9734204209,0.0324760387
2971,11,0.9131264916,0.9131264916,0.7747246034,0.9083819231,0.9131264916,0.7368181818,0.9131264916,0.8945454545,0.9737470167,0.9070969697,0.9046450595,0.8551821446,0.9737470167,0.939824543,0.9730091357,0.9737470167,0.9267641281,0.9731030319,0.9737470167,0.9146686715,0.9734204209,0.0302182411
2972,11,0.9126491647,0.9126491647,0.773461383,0.9077167001,0.9126491647,0.7345454545,0.9126491647,0.8945515152,0.9742243437,0.9073636364,0.9048969082,0.857696648,0.9742243437,0.9416696533,0.9734861246,0.9742243437,0.9279419408,0.9735627727,0.9742243437,0.9152725157,0.9738843596,0.0280040562
2973,11,0.9126491647,0.9126491647,0.7726220677,0.9075625105,0.9126491647,0.7345454545,0.9126491647,0.8948,0.9747016706,0.9096363636,0.9073063539,0.8605166091,0.9747016706,0.9425687769,0.9740027166,0.9747016706,0.9294272507,0.9740811035,0.9747016706,0.9172559483,0.9743841003,0.0266623192
2974,11,0.9131264916,0.9131264916,0.7746966101,0.9080086809,0.9131264916,0.7348121212,0.9131264916,0.8948969697,0.9751789976,0.9099030303,0.9075585781,0.8630432953,0.9751789976,0.9444236569,0.9744815811,0.9751789976,0.9306107578,0.9745419293,0.9751789976,0.9178619216,0.9748484414,0.0225166516
2975,11,0.9136038186,0.9136038186,0.7760054656,0.9086813612,0.9136038186,0.7370848485,0.9136038186,0.8950060606,0.9747016706,0.9096363636,0.9073063539,0.8605166091,0.9747016706,0.9425687769,0.9740027166,0.9747016706,0.9294272507,0.9740811035,0.9747016706,0.9172559483,0.9743841003,0.0196856707
2976,11,0.9131264916,0.9131264916,0.7748321313,0.9080419587,0.9131264916,0.7348121212,0.9131264916,0.8949272727,0.9747016706,0.9096363636,0.9073063539,0.8605166091,0.9747016706,0.9425687769,0.9740027166,0.9747016706,0.9294272507,0.9740811035,0.9747016706,0.9172559483,0.9743841003,0.0188033992
2977,11,0.9126491647,0.9126491647,0.7731114195,0.9076588568,0.9126491647,0.7345454545,0.9126491647,0.894769697,0.9756563246,0.9121757576,0.9099641918,0.8658510737,0.9756563246,0.9453130109,0.9749962974,0.9756563246,0.9320903733,0.9750591751,0.9756563246,0.9198432251,0.9753477796,0.0166828222
2978,11,0.9126491647,0.9126491647,0.7731114195,0.9076588568,0.9126491647,0.7345454545,0.9126491647,0.8946242424,0.9751789976,0.9119090909,0.9097115526,0.8633305089,0.9751789976,0.9434626081,0.9745184741,0.9751789976,0.930906148,0.974598197,0.9751789976,0.9192358099,0.9748831087,0.0156889488
2979,11,0.9116945107,0.9116945107,0.7700383043,0.9069609316,0.9116945107,0.7340121212,0.9116945107,0.8941393939,0.9756563246,0.9121757576,0.9099641918,0.8658510737,0.9756563246,0.9453130109,0.9749962974,0.9756563246,0.9320903733,0.9750591751,0.9756563246,0.9198432251,0.9753477796,0.0139194273
2980,11,0.9112171838,0.9112171838,0.7692231048,0.9063994441,0.9112171838,0.7317393939,0.9112171838,0.8939333333,0.9756563246,0.9121757576,0.9099641918,0.8658510737,0.9756563246,0.9453130109,0.9749962974,0.9756563246,0.9320903733,0.9750591751,0.9756563246,0.9198432251,0.9753477796,0.0132907575
2981,11,0.9116945107,0.9116945107,0.7700383043,0.9069609316,0.9116945107,0.7340121212,0.9116945107,0.8934787879,0.9766109785,0.9147151515,0.9126186033,0.8711855382,0.9766109785,0.9480572448,0.9759898783,0.9766109785,0.9347534959,0.9760372466,0.9766109785,0.9224305019,0.976311459,0.0119732448
2982,11,0.9112171838,0.9112171838,0.7686818918,0.9066452212,0.9112171838,0.7337454545,0.9112171838,0.893430303,0.9770883055,0.9189939394,0.9171558784,0.8742388624,0.9770883055,0.947950042,0.9765355939,0.9770883055,0.9364910951,0.9766035627,0.9770883055,0.9257657738,0.9768414142,0.0097707696
2983,11,0.9112171838,0.9112171838,0.7686818918,0.9066452212,0.9112171838,0.7337454545,0.9112171838,0.8922363636,0.9770883055,0.921,0.9192905427,0.8745267058,0.9770883055,0.9469862893,0.9765734355,0.9770883055,0.9367585353,0.9766543928,0.9770883055,0.9271197452,0.9768718612,0.0071970328
2984,11,0.9112171838,0.9112171838,0.7687130536,0.9062852232,0.9112171838,0.7317393939,0.9112171838,0.8925515152,0.9775656325,0.9212666667,0.9195448317,0.8770231402,0.9775656325,0.9488189184,0.9770471205,0.9775656325,0.9379454469,0.977115941,0.9775656325,0.927732869,0.9773378392,0.0056792884
